Asia/Bangkok,Open,High,Low,Close,Volume
2026-07-24T07:47:00+07:00,4049.285,4050.635,4049.225,4049.795,21270
2026-07-24T07:48:00+07:00,4049.745,4049.845,4049.315,4049.495,16620
2026-07-24T07:49:00+07:00,4049.535,4049.545,4048.525,4048.595,15570
2026-07-24T07:50:00+07:00,4048.545,4049.485,4048.425,4049.465,17640
2026-07-24T07:51:00+07:00,4049.425,4050.015,4048.695,4048.765,20670
2026-07-24T07:52:00+07:00,4048.575,4049.215,4048.315,4049.165,16980
2026-07-24T07:53:00+07:00,4049.195,4049.245,4048.435,4048.535,19080
2026-07-24T07:54:00+07:00,4048.445,4049.015,4048.185,4048.885,21210
2026-07-24T07:55:00+07:00,4048.825,4049.585,4048.455,4049.315,20340
2026-07-24T07:56:00+07:00,4049.295,4049.855,4048.695,4049.815,16800
2026-07-24T07:57:00+07:00,4049.865,4049.935,4049.215,4049.825,24540
2026-07-24T07:58:00+07:00,4049.845,4050.745,4049.085,4049.435,31320
2026-07-24T07:59:00+07:00,4049.415,4050.795,4049.125,4049.715,34380
2026-07-24T08:00:00+07:00,4049.525,4049.845,4046.185,4047.155,44040
2026-07-24T08:01:00+07:00,4047.235,4047.995,4042.525,4044.635,54360
2026-07-24T08:02:00+07:00,4044.615,4044.705,4040.995,4042.405,53730
2026-07-24T08:03:00+07:00,4042.445,4043.145,4041.295,4041.485,45450
2026-07-24T08:04:00+07:00,4041.545,4044.365,4039.475,4043.825,52800
2026-07-24T08:05:00+07:00,4043.815,4044.605,4043.065,4043.415,36780
2026-07-24T08:06:00+07:00,4043.445,4044.235,4041.535,4042.685,39210
2026-07-24T08:07:00+07:00,4042.735,4043.675,4041.915,4042.515,43800
2026-07-24T08:08:00+07:00,4042.485,4043.815,4041.685,4043.465,39210
2026-07-24T08:09:00+07:00,4043.485,4043.885,4042.225,4042.865,41580
2026-07-24T08:10:00+07:00,4042.885,4044.655,4041.975,4042.005,46950
2026-07-24T08:11:00+07:00,4041.995,4043.145,4041.085,4041.345,35880
2026-07-24T08:12:00+07:00,4041.325,4041.725,4040.095,4041.725,58020
2026-07-24T08:13:00+07:00,4041.755,4041.755,4040.975,4041.315,38040
2026-07-24T08:14:00+07:00,4041.295,4042.325,4041.145,4042.195,42780
2026-07-24T08:15:00+07:00,4042.145,4043.345,4041.135,4042.835,36780
2026-07-24T08:16:00+07:00,4042.885,4045.675,4042.485,4043.325,48720
2026-07-24T08:17:00+07:00,4043.345,4044.235,4042.945,4043.265,42240
2026-07-24T08:18:00+07:00,4043.175,4044.175,4042.525,4043.975,34530
2026-07-24T08:19:00+07:00,4043.935,4044.875,4043.905,4044.535,34500
2026-07-24T08:20:00+07:00,4044.395,4044.555,4042.565,4043.685,33840
2026-07-24T08:21:00+07:00,4043.655,4043.885,4041.865,4042.035,38400
2026-07-24T08:22:00+07:00,4041.995,4043.575,4041.755,4042.385,45300
2026-07-24T08:23:00+07:00,4042.385,4043.865,4041.905,4043.665,30600
2026-07-24T08:24:00+07:00,4043.665,4045.265,4043.235,4044.715,34860
2026-07-24T08:25:00+07:00,4044.785,4045.405,4044.335,4045.105,37980
2026-07-24T08:26:00+07:00,4045.105,4045.585,4043.335,4043.385,43140
2026-07-24T08:27:00+07:00,4043.375,4045.455,4043.355,4045.045,30360
2026-07-24T08:28:00+07:00,4045.015,4045.035,4043.565,4043.615,25440
2026-07-24T08:29:00+07:00,4043.575,4044.025,4042.415,4042.415,28800
2026-07-24T08:30:00+07:00,4042.415,4042.935,4041.305,4041.915,39060
2026-07-24T08:31:00+07:00,4041.825,4043.575,4041.225,4041.575,40800
2026-07-24T08:32:00+07:00,4041.575,4042.725,4041.525,4042.235,33300
2026-07-24T08:33:00+07:00,4042.155,4044.895,4041.785,4044.375,32400
2026-07-24T08:34:00+07:00,4044.345,4044.545,4043.425,4043.595,37380
2026-07-24T08:35:00+07:00,4043.615,4043.985,4041.815,4042.365,43380
2026-07-24T08:36:00+07:00,4042.345,4043.295,4042.095,4043.185,32160
2026-07-24T08:37:00+07:00,4043.205,4044.185,4042.425,4043.275,34200
2026-07-24T08:38:00+07:00,4043.205,4044.935,4042.835,4044.295,36480
2026-07-24T08:39:00+07:00,4044.325,4044.615,4042.955,4043.205,32400
2026-07-24T08:40:00+07:00,4043.225,4044.855,4043.115,4044.545,36060
2026-07-24T08:41:00+07:00,4044.565,4045.995,4044.315,4045.635,41040
2026-07-24T08:42:00+07:00,4045.685,4047.525,4045.325,4046.945,47430
2026-07-24T08:43:00+07:00,4046.945,4047.585,4046.525,4047.265,37380
2026-07-24T08:44:00+07:00,4047.265,4050.435,4047.245,4049.585,53070
2026-07-24T08:45:00+07:00,4049.575,4049.635,4048.555,4049.095,38040
2026-07-24T08:46:00+07:00,4049.125,4049.865,4048.765,4048.865,45750
2026-07-24T08:47:00+07:00,4048.975,4048.975,4047.705,4048.005,38220
2026-07-24T08:48:00+07:00,4048.065,4048.315,4047.605,4048.135,26340
2026-07-24T08:49:00+07:00,4048.155,4048.765,4047.575,4047.605,29160
2026-07-24T08:50:00+07:00,4047.655,4047.655,4045.495,4045.945,41610
2026-07-24T08:51:00+07:00,4045.865,4046.475,4045.315,4045.965,31080
2026-07-24T08:52:00+07:00,4045.945,4047.315,4044.695,4046.925,32040
2026-07-24T08:53:00+07:00,4046.955,4047.455,4045.135,4045.565,35520
2026-07-24T08:54:00+07:00,4045.625,4046.625,4045.245,4045.695,30120
2026-07-24T08:55:00+07:00,4045.665,4046.205,4044.115,4044.685,36780
2026-07-24T08:56:00+07:00,4044.645,4044.935,4044.125,4044.275,31080
2026-07-24T08:57:00+07:00,4044.125,4044.405,4042.205,4043.295,39840
2026-07-24T08:58:00+07:00,4042.965,4043.205,4041.095,4042.215,32700
2026-07-24T08:59:00+07:00,4042.185,4043.625,4042.065,4043.375,27480
2026-07-24T09:00:00+07:00,4043.345,4044.455,4042.985,4043.895,45300
2026-07-24T09:01:00+07:00,4043.825,4045.005,4043.175,4044.885,31080
2026-07-24T09:02:00+07:00,4044.835,4044.955,4043.895,4044.725,35400
2026-07-24T09:03:00+07:00,4044.725,4044.935,4043.975,4044.475,31320
2026-07-24T09:04:00+07:00,4044.545,4044.915,4042.065,4042.285,33180
2026-07-24T09:05:00+07:00,4042.285,4042.905,4040.735,4042.155,40620
2026-07-24T09:06:00+07:00,4042.225,4043.255,4041.775,4042.735,32880
2026-07-24T09:07:00+07:00,4042.645,4044.015,4042.415,4043.745,28620
2026-07-24T09:08:00+07:00,4043.795,4043.865,4042.605,4042.955,27780
2026-07-24T09:09:00+07:00,4042.895,4044.505,4042.625,4044.455,26340
2026-07-24T09:10:00+07:00,4044.505,4045.365,4043.625,4044.305,38160
2026-07-24T09:11:00+07:00,4044.195,4045.255,4043.665,4044.445,33480
2026-07-24T09:12:00+07:00,4044.455,4045.165,4044.245,4044.535,28620
2026-07-24T09:13:00+07:00,4044.555,4045.415,4044.425,4045.035,28980
2026-07-24T09:14:00+07:00,4044.995,4045.675,4044.755,4045.525,30270
2026-07-24T09:15:00+07:00,4045.495,4045.575,4044.265,4045.115,27480
2026-07-24T09:16:00+07:00,4045.175,4045.475,4044.815,4044.875,19020
2026-07-24T09:17:00+07:00,4044.915,4045.865,4044.555,4045.075,19440
2026-07-24T09:18:00+07:00,4045.145,4045.255,4044.675,4044.865,20340
2026-07-24T09:19:00+07:00,4045.035,4045.515,4044.585,4044.725,11460
2026-07-24T09:20:00+07:00,4044.705,4045.285,4044.045,4045.165,20700
2026-07-24T09:21:00+07:00,4045.285,4045.355,4043.715,4043.925,20100
2026-07-24T09:22:00+07:00,4043.965,4044.085,4042.515,4042.635,20160
2026-07-24T09:23:00+07:00,4042.625,4045.105,4042.435,4044.785,25650
2026-07-24T09:24:00+07:00,4044.755,4046.055,4044.485,4045.965,20940
2026-07-24T09:25:00+07:00,4045.925,4046.375,4045.665,4045.825,17190
2026-07-24T09:26:00+07:00,4045.805,4046.095,4045.425,4046.065,12060
2026-07-24T09:27:00+07:00,4046.175,4047.655,4045.965,4047.605,19200
2026-07-24T09:28:00+07:00,4047.545,4048.305,4046.385,4046.385,23820
2026-07-24T09:29:00+07:00,4046.415,4046.475,4045.865,4046.145,22140
2026-07-24T09:30:00+07:00,4046.075,4047.135,4044.735,4046.355,44040
2026-07-24T09:31:00+07:00,4046.385,4047.915,4045.665,4047.155,38040
2026-07-24T09:32:00+07:00,4047.125,4047.565,4045.675,4046.545,33300
2026-07-24T09:33:00+07:00,4046.535,4046.635,4043.965,4044.425,30780
2026-07-24T09:34:00+07:00,4044.455,4044.465,4043.345,4043.945,30420
2026-07-24T09:35:00+07:00,4043.925,4044.605,4043.345,4043.965,25770
2026-07-24T09:36:00+07:00,4043.965,4044.275,4042.605,4042.905,30600
2026-07-24T09:37:00+07:00,4042.965,4043.515,4041.865,4042.655,38400
2026-07-24T09:38:00+07:00,4042.605,4042.825,4042.045,4042.045,25080
2026-07-24T09:39:00+07:00,4041.905,4042.345,4041.055,4042.185,45270
2026-07-24T09:40:00+07:00,4042.135,4043.685,4042.015,4042.775,32640
2026-07-24T09:41:00+07:00,4042.705,4043.345,4041.555,4042.205,31590
2026-07-24T09:42:00+07:00,4042.255,4042.995,4041.225,4041.525,27360
2026-07-24T09:43:00+07:00,4041.595,4041.945,4041.175,4041.745,30660
2026-07-24T09:44:00+07:00,4041.695,4041.925,4041.125,4041.475,21900
2026-07-24T09:45:00+07:00,4041.435,4041.784,4040.055,4040.225,38670
2026-07-24T09:46:00+07:00,4040.215,4041.555,4039.935,4040.725,35310
2026-07-24T09:47:00+07:00,4040.875,4041.075,4035.075,4035.165,36930
2026-07-24T09:48:00+07:00,4035.255,4037.405,4027.995,4030.115,64830
2026-07-24T09:49:00+07:00,4030.315,4031.425,4026.115,4026.325,65190
2026-07-24T09:50:00+07:00,4026.265,4030.345,4025.345,4029.095,68010
2026-07-24T09:51:00+07:00,4028.945,4030.025,4027.475,4028.815,59760
2026-07-24T09:52:00+07:00,4028.795,4029.045,4026.545,4028.445,54540
2026-07-24T09:53:00+07:00,4028.495,4029.975,4027.555,4028.515,55110
2026-07-24T09:54:00+07:00,4028.495,4028.835,4025.295,4025.305,49170
2026-07-24T09:55:00+07:00,4025.245,4026.525,4023.745,4023.955,58410
2026-07-24T09:56:00+07:00,4023.925,4026.985,4023.835,4025.835,48570
2026-07-24T09:57:00+07:00,4025.815,4027.305,4025.405,4025.885,40440
2026-07-24T09:58:00+07:00,4025.785,4026.305,4022.995,4024.195,55050
2026-07-24T09:59:00+07:00,4024.165,4024.695,4022.755,4024.305,46680
2026-07-24T10:00:00+07:00,4024.255,4025.345,4022.845,4025.275,40920
2026-07-24T10:01:00+07:00,4025.235,4025.525,4023.115,4023.655,38130
2026-07-24T10:02:00+07:00,4023.515,4024.765,4023.125,4024.075,42300
2026-07-24T10:03:00+07:00,4023.995,4025.715,4022.985,4025.285,39840
2026-07-24T10:04:00+07:00,4025.285,4027.115,4025.215,4026.465,36600
2026-07-24T10:05:00+07:00,4026.485,4027.755,4026.305,4027.465,28320
2026-07-24T10:06:00+07:00,4027.425,4028.575,4026.625,4027.255,25320
2026-07-24T10:07:00+07:00,4027.205,4028.045,4026.665,4027.565,32910
2026-07-24T10:08:00+07:00,4027.585,4028.675,4027.185,4028.135,37170
2026-07-24T10:09:00+07:00,4028.255,4028.255,4026.275,4026.565,31410
2026-07-24T10:10:00+07:00,4026.585,4027.675,4026.005,4026.625,29280
2026-07-24T10:11:00+07:00,4026.585,4027.995,4025.705,4027.995,28500
2026-07-24T10:12:00+07:00,4028.085,4030.125,4028.085,4030.035,32670
2026-07-24T10:13:00+07:00,4029.915,4032.195,4029.915,4030.845,35580
2026-07-24T10:14:00+07:00,4030.795,4031.945,4030.755,4031.555,31620
2026-07-24T10:15:00+07:00,4031.535,4033.295,4031.195,4032.065,38490
2026-07-24T10:16:00+07:00,4032.145,4032.585,4031.405,4031.875,33420
2026-07-24T10:17:00+07:00,4031.885,4032.385,4031.265,4031.645,26040
2026-07-24T10:18:00+07:00,4031.675,4032.085,4031.145,4031.185,26400
2026-07-24T10:19:00+07:00,4031.085,4031.635,4028.725,4028.945,38820
2026-07-24T10:20:00+07:00,4028.965,4029.105,4027.925,4028.835,35130
2026-07-24T10:21:00+07:00,4028.935,4031.065,4028.795,4031.015,36960
2026-07-24T10:22:00+07:00,4030.975,4031.565,4029.685,4029.845,31290
2026-07-24T10:23:00+07:00,4029.865,4030.045,4029.245,4029.525,26700
2026-07-24T10:24:00+07:00,4029.595,4030.735,4029.445,4030.005,25440
2026-07-24T10:25:00+07:00,4030.055,4030.875,4029.285,4030.085,30360
2026-07-24T10:26:00+07:00,4030.045,4030.075,4028.255,4029.535,29640
2026-07-24T10:27:00+07:00,4029.665,4030.645,4029.415,4030.375,25650
2026-07-24T10:28:00+07:00,4030.285,4030.465,4029.065,4029.145,20550
2026-07-24T10:29:00+07:00,4029.185,4030.205,4028.845,4030.165,16890
2026-07-24T10:30:00+07:00,4030.135,4032.865,4030.085,4032.575,19290
2026-07-24T10:31:00+07:00,4032.555,4032.795,4031.575,4032.395,23730
2026-07-24T10:32:00+07:00,4032.305,4032.305,4030.565,4030.985,22440
2026-07-24T10:33:00+07:00,4030.965,4031.645,4030.655,4030.965,20250
2026-07-24T10:34:00+07:00,4031.125,4032.085,4030.565,4031.765,27000
2026-07-24T10:35:00+07:00,4031.805,4032.675,4031.515,4032.595,29310
2026-07-24T10:36:00+07:00,4032.565,4032.565,4030.995,4031.385,16560
2026-07-24T10:37:00+07:00,4031.305,4031.765,4030.595,4031.365,18510
2026-07-24T10:38:00+07:00,4031.455,4032.035,4030.575,4031.845,22260
2026-07-24T10:39:00+07:00,4031.815,4032.575,4031.115,4031.235,18720
2026-07-24T10:40:00+07:00,4031.395,4032.535,4031.185,4032.525,23400
2026-07-24T10:41:00+07:00,4032.455,4032.505,4031.895,4032.035,17100
2026-07-24T10:42:00+07:00,4032.115,4032.535,4031.775,4032.265,16800
2026-07-24T10:43:00+07:00,4032.175,4032.335,4030.455,4030.925,19260
2026-07-24T10:44:00+07:00,4031.015,4031.855,4030.705,4031.405,15900
2026-07-24T10:45:00+07:00,4031.425,4031.425,4029.505,4029.885,28680
2026-07-24T10:46:00+07:00,4029.885,4030.865,4029.845,4030.545,20190
2026-07-24T10:47:00+07:00,4030.625,4031.195,4030.305,4030.695,12810
2026-07-24T10:48:00+07:00,4030.745,4031.425,4030.385,4031.305,15030
2026-07-24T10:49:00+07:00,4031.325,4031.825,4031.225,4031.225,10080
2026-07-24T10:50:00+07:00,4031.295,4031.435,4030.045,4030.125,17190
2026-07-24T10:51:00+07:00,4030.175,4031.995,4029.925,4031.365,20670
2026-07-24T10:52:00+07:00,4031.405,4031.735,4030.915,4030.965,21990
2026-07-24T10:53:00+07:00,4030.945,4031.065,4030.165,4030.555,17730
2026-07-24T10:54:00+07:00,4030.465,4030.775,4029.595,4029.655,16410
2026-07-24T10:55:00+07:00,4029.625,4029.655,4028.275,4028.655,20910
2026-07-24T10:56:00+07:00,4028.695,4028.935,4028.205,4028.555,17040
2026-07-24T10:57:00+07:00,4028.435,4028.845,4028.245,4028.845,14610
2026-07-24T10:58:00+07:00,4028.775,4029.015,4028.095,4028.945,14460
2026-07-24T10:59:00+07:00,4029.025,4029.755,4028.845,4029.045,25110
2026-07-24T11:00:00+07:00,4028.645,4029.485,4027.865,4028.505,20700
2026-07-24T11:01:00+07:00,4028.255,4028.725,4027.535,4027.945,16800
2026-07-24T11:02:00+07:00,4027.975,4029.175,4027.725,4028.925,18840
2026-07-24T11:03:00+07:00,4028.675,4029.425,4028.615,4029.285,10170
2026-07-24T11:04:00+07:00,4029.175,4029.425,4028.265,4028.955,21060
2026-07-24T11:05:00+07:00,4029.005,4030.135,4028.885,4029.015,28380
2026-07-24T11:06:00+07:00,4028.945,4029.805,4028.755,4028.905,17820
2026-07-24T11:07:00+07:00,4028.865,4029.115,4028.425,4029.095,22230
2026-07-24T11:08:00+07:00,4029.055,4029.105,4027.945,4028.105,19590
2026-07-24T11:09:00+07:00,4028.135,4029.315,4028.085,4028.975,18480
2026-07-24T11:10:00+07:00,4029.035,4029.035,4027.815,4027.945,12600
2026-07-24T11:11:00+07:00,4027.925,4028.005,4027.125,4027.315,18840
2026-07-24T11:12:00+07:00,4027.315,4028.545,4026.835,4028.235,19740
2026-07-24T11:13:00+07:00,4028.305,4028.815,4027.985,4028.165,16920
2026-07-24T11:14:00+07:00,4028.095,4028.575,4027.835,4027.905,15960
2026-07-24T11:15:00+07:00,4027.945,4028.695,4027.855,4028.385,12360
2026-07-24T11:16:00+07:00,4028.415,4028.655,4028.155,4028.395,13440
2026-07-24T11:17:00+07:00,4028.365,4028.365,4027.555,4028.035,15840
2026-07-24T11:18:00+07:00,4027.985,4028.155,4027.395,4027.655,19800
2026-07-24T11:19:00+07:00,4027.605,4028.395,4027.535,4028.195,14400
2026-07-24T11:20:00+07:00,4028.195,4028.705,4027.555,4028.285,21150
2026-07-24T11:21:00+07:00,4028.015,4028.865,4027.805,4028.775,14220
2026-07-24T11:22:00+07:00,4028.805,4029.315,4028.265,4029.245,19620
2026-07-24T11:23:00+07:00,4029.265,4029.595,4028.995,4029.455,11820
2026-07-24T11:24:00+07:00,4029.425,4029.785,4028.935,4029.195,21480
2026-07-24T11:25:00+07:00,4029.155,4029.625,4029.045,4029.405,15480
2026-07-24T11:26:00+07:00,4029.495,4030.085,4029.135,4029.645,14220
2026-07-24T11:27:00+07:00,4029.845,4030.105,4029.135,4029.335,26700
2026-07-24T11:28:00+07:00,4029.325,4030.025,4029.035,4029.165,14910
2026-07-24T11:29:00+07:00,4029.115,4029.765,4029.095,4029.565,17220
2026-07-24T11:30:00+07:00,4029.595,4030.065,4029.395,4029.765,18750
2026-07-24T11:31:00+07:00,4030.175,4030.175,4029.515,4029.815,14700
2026-07-24T11:32:00+07:00,4029.835,4029.955,4029.065,4029.065,19860
2026-07-24T11:33:00+07:00,4029.115,4029.225,4028.835,4029.035,13020
2026-07-24T11:34:00+07:00,4029.035,4029.035,4028.355,4028.595,11580
2026-07-24T11:35:00+07:00,4028.615,4029.845,4028.205,4028.275,15780
2026-07-24T11:36:00+07:00,4028.335,4028.505,4027.125,4027.235,15360
2026-07-24T11:37:00+07:00,4027.255,4027.765,4026.865,4027.415,16950
2026-07-24T11:38:00+07:00,4027.385,4027.495,4026.795,4027.205,12660
2026-07-24T11:39:00+07:00,4027.235,4027.515,4026.745,4027.185,13140
2026-07-24T11:40:00+07:00,4027.155,4027.355,4025.995,4026.435,20100
2026-07-24T11:41:00+07:00,4026.385,4026.715,4026.115,4026.385,13890
2026-07-24T11:42:00+07:00,4026.545,4026.775,4025.945,4026.685,16590
2026-07-24T11:43:00+07:00,4026.625,4026.925,4026.155,4026.155,9000
2026-07-24T11:44:00+07:00,4026.115,4027.105,4025.715,4026.625,16620
2026-07-24T11:45:00+07:00,4026.655,4026.835,4026.255,4026.625,18180
2026-07-24T11:46:00+07:00,4026.745,4026.815,4025.215,4025.805,19200
2026-07-24T11:47:00+07:00,4025.645,4026.135,4025.305,4025.675,13740
2026-07-24T11:48:00+07:00,4025.715,4027.085,4025.605,4027.005,16380
2026-07-24T11:49:00+07:00,4027.005,4027.065,4026.355,4026.675,12450
2026-07-24T11:50:00+07:00,4026.655,4027.055,4025.915,4025.965,18030
2026-07-24T11:51:00+07:00,4026.015,4026.225,4025.665,4025.925,9420
2026-07-24T11:52:00+07:00,4026.155,4026.665,4026.015,4026.465,15180
2026-07-24T11:53:00+07:00,4026.515,4026.945,4026.365,4026.885,12960
2026-07-24T11:54:00+07:00,4026.885,4027.085,4026.365,4026.365,12210
2026-07-24T11:55:00+07:00,4026.415,4026.945,4026.285,4026.455,14640
2026-07-24T11:56:00+07:00,4026.485,4027.025,4026.385,4026.845,12660
2026-07-24T11:57:00+07:00,4026.885,4028.745,4026.655,4028.085,22950
2026-07-24T11:58:00+07:00,4028.125,4028.445,4027.145,4027.175,18510
2026-07-24T11:59:00+07:00,4027.115,4027.875,4026.755,4026.805,15180
2026-07-24T12:00:00+07:00,4026.825,4027.805,4026.035,4026.285,27060
2026-07-24T12:01:00+07:00,4026.285,4026.955,4026.075,4026.425,15600
2026-07-24T12:02:00+07:00,4026.515,4026.515,4025.335,4025.445,18330
2026-07-24T12:03:00+07:00,4025.615,4027.705,4025.015,4027.525,30180
2026-07-24T12:04:00+07:00,4027.315,4028.465,4027.075,4028.375,22080
2026-07-24T12:05:00+07:00,4028.465,4029.565,4028.385,4029.245,20730
2026-07-24T12:06:00+07:00,4029.275,4029.695,4028.285,4028.585,26850
2026-07-24T12:07:00+07:00,4028.605,4028.895,4027.735,4027.825,25920
2026-07-24T12:08:00+07:00,4027.845,4027.945,4027.365,4027.845,14460
2026-07-24T12:09:00+07:00,4027.785,4029.195,4027.295,4028.835,29340
2026-07-24T12:10:00+07:00,4028.865,4032.025,4028.655,4031.285,26730
2026-07-24T12:11:00+07:00,4031.335,4031.945,4029.935,4030.115,24780
2026-07-24T12:12:00+07:00,4030.085,4030.285,4029.165,4029.725,23760
2026-07-24T12:13:00+07:00,4029.635,4030.335,4029.005,4029.465,22980
2026-07-24T12:14:00+07:00,4029.515,4029.655,4027.035,4027.335,32730
2026-07-24T12:15:00+07:00,4027.095,4027.475,4026.655,4026.965,21300
2026-07-24T12:16:00+07:00,4026.935,4027.145,4025.165,4026.115,24540
2026-07-24T12:17:00+07:00,4026.085,4026.645,4026.025,4026.415,17880
2026-07-24T12:18:00+07:00,4026.405,4026.955,4022.045,4022.605,34230
2026-07-24T12:19:00+07:00,4022.645,4024.245,4022.325,4024.055,30600
2026-07-24T12:20:00+07:00,4024.145,4024.845,4023.855,4024.445,27360
2026-07-24T12:21:00+07:00,4024.445,4026.345,4024.145,4026.335,28080
2026-07-24T12:22:00+07:00,4026.385,4027.885,4026.165,4027.305,20490
2026-07-24T12:23:00+07:00,4027.385,4029.655,4027.295,4029.195,22560
2026-07-24T12:24:00+07:00,4029.145,4029.725,4027.115,4027.155,24660
2026-07-24T12:25:00+07:00,4027.125,4027.225,4026.185,4026.985,19440
2026-07-24T12:26:00+07:00,4027.165,4027.505,4026.765,4027.115,15810
2026-07-24T12:27:00+07:00,4027.015,4027.435,4025.245,4025.325,16650
2026-07-24T12:28:00+07:00,4025.375,4026.395,4025.345,4025.625,17520
2026-07-24T12:29:00+07:00,4025.705,4026.105,4025.675,4025.955,8670
2026-07-24T12:30:00+07:00,4025.755,4028.865,4025.255,4027.625,38250
2026-07-24T12:31:00+07:00,4027.585,4029.095,4027.095,4028.705,30030
2026-07-24T12:32:00+07:00,4028.735,4029.305,4027.475,4029.055,41130
2026-07-24T12:33:00+07:00,4029.055,4029.455,4027.925,4028.815,37560
2026-07-24T12:34:00+07:00,4029.065,4031.475,4028.545,4031.185,48420
2026-07-24T12:35:00+07:00,4031.165,4031.485,4028.965,4029.695,44160
2026-07-24T12:36:00+07:00,4029.675,4030.195,4028.865,4028.945,37560
2026-07-24T12:37:00+07:00,4028.895,4029.015,4027.445,4027.865,35250
2026-07-24T12:38:00+07:00,4027.865,4028.445,4026.765,4027.335,36300
2026-07-24T12:39:00+07:00,4027.395,4027.395,4024.615,4025.915,38250
2026-07-24T12:40:00+07:00,4025.915,4026.615,4025.495,4025.535,34080
2026-07-24T12:41:00+07:00,4025.465,4028.025,4025.465,4027.985,31290
2026-07-24T12:42:00+07:00,4027.955,4028.325,4026.125,4026.895,36450
2026-07-24T12:43:00+07:00,4026.895,4026.895,4023.945,4025.585,34200
2026-07-24T12:44:00+07:00,4025.305,4025.875,4023.735,4024.445,37560
2026-07-24T12:45:00+07:00,4024.355,4027.355,4024.225,4027.105,32820
2026-07-24T12:46:00+07:00,4027.075,4027.765,4026.625,4026.685,29580
2026-07-24T12:47:00+07:00,4026.675,4028.795,4026.525,4028.345,32760
2026-07-24T12:48:00+07:00,4028.405,4028.775,4027.745,4028.135,24660
2026-07-24T12:49:00+07:00,4028.135,4028.245,4027.465,4027.775,14940
2026-07-24T12:50:00+07:00,4027.825,4029.065,4026.975,4026.975,29460
2026-07-24T12:51:00+07:00,4027.005,4027.565,4025.275,4025.375,34080
2026-07-24T12:52:00+07:00,4025.445,4025.445,4023.545,4024.965,44400
2026-07-24T12:53:00+07:00,4024.885,4025.095,4024.125,4024.355,36720
2026-07-24T12:54:00+07:00,4024.375,4025.245,4022.485,4023.375,36690
2026-07-24T12:55:00+07:00,4023.375,4023.375,4021.685,4022.095,43440
2026-07-24T12:56:00+07:00,4022.145,4023.825,4021.945,4022.975,38460
2026-07-24T12:57:00+07:00,4023.045,4023.195,4021.665,4022.495,42000
2026-07-24T12:58:00+07:00,4022.525,4022.585,4021.925,4022.255,31590
2026-07-24T12:59:00+07:00,4022.165,4022.865,4021.945,4022.725,25620
2026-07-24T13:00:00+07:00,4022.765,4024.715,4022.695,4024.445,36270
2026-07-24T13:01:00+07:00,4024.785,4025.295,4024.075,4024.565,23070
2026-07-24T13:02:00+07:00,4024.565,4025.635,4024.325,4025.585,34470
2026-07-24T13:03:00+07:00,4025.545,4025.675,4023.535,4023.755,25080
2026-07-24T13:04:00+07:00,4023.835,4025.675,4023.775,4025.075,31140
2026-07-24T13:05:00+07:00,4025.115,4025.995,4024.615,4025.025,38730
2026-07-24T13:06:00+07:00,4025.075,4026.015,4024.555,4025.975,34530
2026-07-24T13:07:00+07:00,4026.055,4026.405,4025.375,4025.975,26850
2026-07-24T13:08:00+07:00,4025.745,4027.065,4025.365,4026.975,31650
2026-07-24T13:09:00+07:00,4026.935,4027.445,4026.525,4027.135,24570
2026-07-24T13:10:00+07:00,4027.175,4028.305,4026.885,4027.505,27240
2026-07-24T13:11:00+07:00,4027.545,4027.825,4026.285,4027.565,23070
2026-07-24T13:12:00+07:00,4027.485,4030.415,4027.365,4030.415,30810
2026-07-24T13:13:00+07:00,4030.365,4031.335,4029.435,4030.225,27810
2026-07-24T13:14:00+07:00,4030.245,4031.195,4029.985,4030.725,22380
2026-07-24T13:15:00+07:00,4030.725,4031.145,4030.215,4030.535,24210
2026-07-24T13:16:00+07:00,4030.605,4030.835,4028.985,4030.295,25800
2026-07-24T13:17:00+07:00,4030.315,4030.705,4029.045,4030.135,23340
2026-07-24T13:18:00+07:00,4030.075,4030.185,4029.165,4030.185,18960
2026-07-24T13:19:00+07:00,4030.235,4033.955,4030.155,4033.925,28620
2026-07-24T13:20:00+07:00,4033.845,4035.625,4033.395,4035.085,34350
2026-07-24T13:21:00+07:00,4035.125,4036.425,4034.845,4035.095,24030
2026-07-24T13:22:00+07:00,4035.185,4035.615,4034.125,4035.605,25140
2026-07-24T13:23:00+07:00,4035.555,4036.065,4034.645,4036.025,25050
2026-07-24T13:24:00+07:00,4036.005,4036.865,4035.665,4036.045,34920
2026-07-24T13:25:00+07:00,4036.065,4037.635,4035.715,4036.945,33960
2026-07-24T13:26:00+07:00,4036.915,4038.955,4036.435,4038.885,22410
2026-07-24T13:27:00+07:00,4038.835,4038.835,4036.445,4036.445,22890
2026-07-24T13:28:00+07:00,4036.465,4036.465,4034.985,4035.505,24240
2026-07-24T13:29:00+07:00,4035.575,4036.645,4034.995,4036.535,23610
2026-07-24T13:30:00+07:00,4036.455,4036.545,4033.045,4033.425,24030
2026-07-24T13:31:00+07:00,4033.225,4035.165,4033.225,4034.845,23790
2026-07-24T13:32:00+07:00,4034.895,4035.455,4034.465,4034.965,24930
2026-07-24T13:33:00+07:00,4035.005,4035.605,4034.065,4034.845,18630
2026-07-24T13:34:00+07:00,4034.915,4034.985,4033.905,4034.425,18120
2026-07-24T13:35:00+07:00,4034.455,4036.045,4034.205,4034.915,22680
