datetime,open,high,low,close,volume
2026-07-07 15:20:00+00:00,4144.91,4146.83,4143.77,4145.35,0.0
2026-07-07 15:25:00+00:00,4145.41,4146.6,4141.85,4143.14,0.0
2026-07-07 15:30:00+00:00,4143.1,4146.09,4142.97,4144.01,0.0
2026-07-07 15:35:00+00:00,4143.88,4146.1,4142.35,4145.61,0.0
2026-07-07 15:40:00+00:00,4145.69,4148.39,4144.36,4146.66,0.0
2026-07-07 15:45:00+00:00,4146.67,4148.04,4142.41,4142.41,0.0
2026-07-07 15:50:00+00:00,4142.23,4143.35,4137.89,4138.05,0.0
2026-07-07 15:55:00+00:00,4138.04,4139.14,4135.98,4139.05,0.0
2026-07-07 16:00:00+00:00,4139.07,4140.73,4137.08,4139.58,0.0
2026-07-07 16:05:00+00:00,4139.71,4143.72,4139.36,4140.42,0.0
2026-07-07 16:10:00+00:00,4140.38,4142.52,4139.58,4141.22,0.0
2026-07-07 16:15:00+00:00,4141.26,4144.63,4141.01,4144.13,0.0
2026-07-07 16:20:00+00:00,4144.25,4146.01,4142.7,4144.62,0.0
2026-07-07 16:25:00+00:00,4144.69,4147.29,4144.09,4146.39,0.0
2026-07-07 16:30:00+00:00,4146.14,4146.7,4143.19,4143.34,0.0
2026-07-07 16:35:00+00:00,4143.39,4145.21,4142.79,4144.47,0.0
2026-07-07 16:40:00+00:00,4144.49,4145.22,4142.91,4143.35,0.0
2026-07-07 16:45:00+00:00,4143.35,4144.85,4141.1,4144.85,0.0
2026-07-07 16:50:00+00:00,4144.85,4146.75,4144.51,4144.65,0.0
2026-07-07 16:55:00+00:00,4144.56,4145.14,4143.07,4145.09,0.0
2026-07-07 17:00:00+00:00,4145.14,4146.14,4144.22,4145.97,0.0
2026-07-07 17:05:00+00:00,4146.13,4146.87,4145.44,4145.87,0.0
2026-07-07 17:10:00+00:00,4145.85,4145.85,4142.41,4143.11,0.0
2026-07-07 17:15:00+00:00,4143.1,4143.32,4140.86,4143.13,0.0
2026-07-07 17:20:00+00:00,4143.06,4146.04,4142.06,4145.42,0.0
2026-07-07 17:25:00+00:00,4145.43,4146.74,4144.14,4146.1,0.0
2026-07-07 17:30:00+00:00,4146.13,4148.3,4145.72,4146.19,0.0
2026-07-07 17:35:00+00:00,4146.21,4146.84,4144.7,4146.24,0.0
2026-07-07 17:40:00+00:00,4146.19,4147.84,4146.01,4147.16,0.0
2026-07-07 17:45:00+00:00,4147.22,4147.47,4145.41,4145.41,0.0
2026-07-07 17:50:00+00:00,4145.42,4145.45,4143.11,4143.67,0.0
2026-07-07 17:55:00+00:00,4143.79,4144.86,4143.6,4144.65,0.0
2026-07-07 18:00:00+00:00,4144.64,4145.27,4141.49,4142.61,0.0
2026-07-07 18:05:00+00:00,4142.59,4142.79,4141.68,4141.92,0.0
2026-07-07 18:10:00+00:00,4141.94,4142.94,4141.22,4142.45,0.0
2026-07-07 18:15:00+00:00,4142.44,4142.47,4140.36,4141.9,0.0
2026-07-07 18:20:00+00:00,4141.91,4144.29,4140.82,4143.27,0.0
2026-07-07 18:25:00+00:00,4143.1,4144.28,4141.66,4141.76,0.0
2026-07-07 18:30:00+00:00,4141.77,4141.9,4136.4,4139.21,0.0
2026-07-07 18:35:00+00:00,4139.1,4142.47,4139.08,4141.3,0.0
2026-07-07 18:40:00+00:00,4141.44,4141.99,4139.83,4141.99,0.0
2026-07-07 18:45:00+00:00,4142.03,4142.67,4132.31,4134.63,0.0
2026-07-07 18:50:00+00:00,4134.9,4135.84,4125.25,4127.02,0.0
2026-07-07 18:55:00+00:00,4127.09,4130.76,4126.07,4126.96,0.0
2026-07-07 19:00:00+00:00,4127.1,4127.68,4118.16,4121.65,0.0
2026-07-07 19:05:00+00:00,4121.93,4121.93,4108.81,4111.11,0.0
2026-07-07 19:10:00+00:00,4111.32,4111.56,4103.57,4105.89,0.0
2026-07-07 19:15:00+00:00,4105.97,4105.97,4092.36,4099.17,0.0
2026-07-07 19:20:00+00:00,4099.05,4102.91,4094.11,4101.97,0.0
2026-07-07 19:25:00+00:00,4101.85,4106.95,4098.55,4103.43,0.0
2026-07-07 19:30:00+00:00,4103.62,4113.53,4103.62,4112.75,0.0
2026-07-07 19:35:00+00:00,4112.68,4115.02,4109.79,4110.85,0.0
2026-07-07 19:40:00+00:00,4110.89,4111.73,4108.42,4109.23,0.0
2026-07-07 19:45:00+00:00,4109.24,4113.59,4108.25,4112.29,0.0
2026-07-07 19:50:00+00:00,4112.29,4115.82,4110.7,4115.82,0.0
2026-07-07 19:55:00+00:00,4115.55,4117.71,4114.02,4114.69,0.0
2026-07-07 20:00:00+00:00,4114.28,4115.66,4112.95,4115.17,0.0
2026-07-07 20:05:00+00:00,4115.21,4115.46,4112.89,4114.17,0.0
2026-07-07 20:10:00+00:00,4114.12,4115.88,4112.47,4113.15,0.0
2026-07-07 20:15:00+00:00,4113.1,4113.24,4107.86,4109.27,0.0
2026-07-07 20:20:00+00:00,4109.29,4109.32,4106.56,4108.35,0.0
2026-07-07 20:25:00+00:00,4108.61,4111.03,4108.61,4110.89,0.0
2026-07-07 20:30:00+00:00,4110.87,4111.15,4107.54,4107.54,0.0
2026-07-07 20:35:00+00:00,4107.26,4107.6,4104.6,4104.86,0.0
2026-07-07 20:40:00+00:00,4104.95,4107.28,4104.85,4105.97,0.0
2026-07-07 20:45:00+00:00,4106.0,4106.8,4105.18,4105.32,0.0
2026-07-07 20:50:00+00:00,4105.31,4105.94,4103.62,4105.19,0.0
2026-07-07 20:55:00+00:00,4105.19,4107.01,4104.29,4106.24,0.0
2026-07-07 22:00:00+00:00,4099.56,4105.84,4094.25,4105.16,0.0
2026-07-07 22:05:00+00:00,4105.22,4106.27,4100.68,4101.11,0.0
2026-07-07 22:10:00+00:00,4101.08,4104.3,4100.8,4104.1,0.0
2026-07-07 22:15:00+00:00,4104.13,4104.13,4101.65,4102.94,0.0
2026-07-07 22:20:00+00:00,4102.94,4103.42,4101.61,4102.71,0.0
2026-07-07 22:25:00+00:00,4102.81,4102.81,4099.75,4099.77,0.0
2026-07-07 22:30:00+00:00,4099.78,4100.97,4098.85,4099.97,0.0
2026-07-07 22:35:00+00:00,4099.99,4102.74,4099.99,4102.7,0.0
2026-07-07 22:40:00+00:00,4102.66,4102.7,4100.39,4101.41,0.0
2026-07-07 22:45:00+00:00,4101.11,4101.14,4097.19,4097.89,0.0
2026-07-07 22:50:00+00:00,4097.88,4100.24,4096.05,4098.14,0.0
2026-07-07 22:55:00+00:00,4098.11,4099.6,4096.27,4098.78,0.0
2026-07-07 23:00:00+00:00,4098.58,4101.68,4096.46,4101.47,0.0
2026-07-07 23:05:00+00:00,4101.53,4107.2,4101.25,4105.97,0.0
2026-07-07 23:10:00+00:00,4105.9,4107.91,4104.58,4106.01,0.0
2026-07-07 23:15:00+00:00,4105.94,4105.94,4101.52,4102.3,0.0
2026-07-07 23:20:00+00:00,4102.38,4104.29,4101.27,4104.04,0.0
2026-07-07 23:25:00+00:00,4103.99,4106.68,4102.9,4105.07,0.0
2026-07-07 23:30:00+00:00,4105.05,4105.54,4100.78,4101.29,0.0
2026-07-07 23:35:00+00:00,4101.29,4102.52,4100.43,4102.18,0.0
2026-07-07 23:40:00+00:00,4102.17,4103.77,4097.53,4098.27,0.0
2026-07-07 23:45:00+00:00,4098.43,4099.53,4096.31,4098.17,0.0
2026-07-07 23:50:00+00:00,4098.16,4101.41,4097.99,4098.56,0.0
2026-07-07 23:55:00+00:00,4098.6,4098.6,4096.26,4098.43,0.0
2026-07-08 00:00:00+00:00,4098.66,4102.6,4097.26,4102.54,0.0
2026-07-08 00:05:00+00:00,4102.6,4102.87,4097.81,4099.96,0.0
2026-07-08 00:10:00+00:00,4100.11,4104.03,4099.14,4100.49,0.0
2026-07-08 00:15:00+00:00,4100.4,4103.39,4099.2,4103.28,0.0
2026-07-08 00:20:00+00:00,4103.43,4106.37,4101.1,4106.1,0.0
2026-07-08 00:25:00+00:00,4106.04,4107.84,4104.15,4105.44,0.0
2026-07-08 00:30:00+00:00,4105.57,4109.23,4104.09,4109.23,0.0
2026-07-08 00:35:00+00:00,4109.65,4122.97,4107.56,4122.97,0.0
2026-07-08 00:40:00+00:00,4122.97,4126.37,4121.43,4122.91,0.0
2026-07-08 00:45:00+00:00,4123.37,4125.21,4120.23,4121.63,0.0
2026-07-08 00:50:00+00:00,4121.68,4121.68,4115.17,4115.44,0.0
2026-07-08 00:55:00+00:00,4115.44,4118.41,4111.3,4111.56,0.0
2026-07-08 01:00:00+00:00,4111.62,4117.82,4107.73,4108.52,0.0
2026-07-08 01:05:00+00:00,4108.5,4108.5,4098.68,4103.92,0.0
2026-07-08 01:10:00+00:00,4104.13,4111.64,4103.7,4108.56,0.0
2026-07-08 01:15:00+00:00,4108.51,4108.85,4104.32,4107.19,0.0
2026-07-08 01:20:00+00:00,4107.16,4110.07,4105.29,4105.75,0.0
2026-07-08 01:25:00+00:00,4106.12,4110.28,4102.32,4102.71,0.0
2026-07-08 01:30:00+00:00,4102.7,4105.91,4097.74,4098.17,0.0
2026-07-08 01:35:00+00:00,4098.14,4100.53,4096.59,4100.24,0.0
2026-07-08 01:40:00+00:00,4100.24,4105.8,4099.04,4103.52,0.0
2026-07-08 01:45:00+00:00,4103.51,4112.81,4102.49,4110.23,0.0
2026-07-08 01:50:00+00:00,4110.28,4112.83,4104.77,4108.93,0.0
2026-07-08 01:55:00+00:00,4108.95,4111.76,4107.63,4111.4,0.0
2026-07-08 02:00:00+00:00,4111.28,4111.61,4106.13,4108.44,0.0
2026-07-08 02:05:00+00:00,4108.51,4117.32,4108.14,4116.86,0.0
2026-07-08 02:10:00+00:00,4116.86,4118.02,4112.16,4112.37,0.0
2026-07-08 02:15:00+00:00,4112.28,4116.43,4112.28,4114.84,0.0
2026-07-08 02:20:00+00:00,4114.82,4121.87,4113.54,4120.61,0.0
2026-07-08 02:25:00+00:00,4120.41,4124.93,4119.03,4119.21,0.0
2026-07-08 02:30:00+00:00,4119.03,4121.06,4116.52,4119.06,0.0
2026-07-08 02:35:00+00:00,4119.24,4120.53,4116.97,4120.11,0.0
2026-07-08 02:40:00+00:00,4120.11,4120.46,4118.23,4120.29,0.0
2026-07-08 02:45:00+00:00,4120.27,4120.75,4116.27,4116.95,0.0
2026-07-08 02:50:00+00:00,4116.93,4117.79,4114.63,4116.5,0.0
2026-07-08 02:55:00+00:00,4116.48,4116.66,4113.56,4114.63,0.0
2026-07-08 03:00:00+00:00,4114.66,4129.34,4114.66,4125.76,0.0
2026-07-08 03:05:00+00:00,4125.76,4129.99,4122.44,4127.21,0.0
2026-07-08 03:10:00+00:00,4127.22,4130.85,4126.26,4128.22,0.0
2026-07-08 03:15:00+00:00,4128.24,4128.86,4124.81,4126.4,0.0
2026-07-08 03:20:00+00:00,4126.89,4129.39,4126.22,4128.36,0.0
2026-07-08 03:25:00+00:00,4128.31,4130.79,4127.54,4129.86,0.0
2026-07-08 03:30:00+00:00,4129.94,4131.05,4126.82,4128.42,0.0
2026-07-08 03:35:00+00:00,4128.35,4128.67,4126.1,4126.84,0.0
2026-07-08 03:40:00+00:00,4126.79,4127.5,4125.65,4126.65,0.0
2026-07-08 03:45:00+00:00,4126.68,4129.2,4125.98,4128.67,0.0
2026-07-08 03:50:00+00:00,4128.61,4128.95,4126.97,4126.98,0.0
2026-07-08 03:55:00+00:00,4126.99,4127.03,4122.96,4123.79,0.0
2026-07-08 04:00:00+00:00,4123.6,4124.89,4121.86,4123.01,0.0
2026-07-08 04:05:00+00:00,4123.0,4129.0,4122.67,4128.75,0.0
2026-07-08 04:10:00+00:00,4128.72,4128.72,4124.15,4124.42,0.0
2026-07-08 04:15:00+00:00,4124.42,4124.43,4120.72,4123.25,0.0
2026-07-08 04:20:00+00:00,4123.25,4127.42,4122.03,4126.47,0.0
2026-07-08 04:25:00+00:00,4126.1,4127.27,4124.96,4125.86,0.0
2026-07-08 04:30:00+00:00,4125.98,4128.16,4124.72,4126.24,0.0
2026-07-08 04:35:00+00:00,4126.13,4128.0,4124.99,4125.37,0.0
2026-07-08 04:40:00+00:00,4125.47,4125.95,4122.36,4125.18,0.0
2026-07-08 04:45:00+00:00,4125.17,4126.96,4124.67,4124.86,0.0
2026-07-08 04:50:00+00:00,4124.89,4126.41,4124.22,4124.22,0.0
2026-07-08 04:55:00+00:00,4124.22,4126.82,4124.21,4125.22,0.0
2026-07-08 05:00:00+00:00,4125.23,4128.09,4125.01,4128.0,0.0
2026-07-08 05:05:00+00:00,4128.01,4133.97,4127.95,4128.33,0.0
2026-07-08 05:10:00+00:00,4128.33,4128.33,4125.35,4126.02,0.0
2026-07-08 05:15:00+00:00,4125.9,4129.41,4125.62,4127.34,0.0
2026-07-08 05:20:00+00:00,4127.34,4128.01,4122.87,4124.53,0.0
2026-07-08 05:25:00+00:00,4124.64,4126.44,4122.12,4122.12,0.0
2026-07-08 05:30:00+00:00,4122.07,4128.24,4121.79,4128.1,0.0
2026-07-08 05:35:00+00:00,4127.9,4130.21,4125.99,4127.89,0.0
2026-07-08 05:40:00+00:00,4127.74,4131.76,4126.91,4128.4,0.0
2026-07-08 05:45:00+00:00,4128.35,4130.05,4125.41,4125.48,0.0
2026-07-08 05:50:00+00:00,4125.39,4126.96,4125.14,4126.6,0.0
2026-07-08 05:55:00+00:00,4126.6,4129.36,4125.85,4127.71,0.0
2026-07-08 06:00:00+00:00,4127.92,4129.12,4123.86,4123.89,0.0
2026-07-08 06:05:00+00:00,4123.63,4125.87,4122.27,4125.66,0.0
2026-07-08 06:10:00+00:00,4125.78,4131.84,4124.83,4131.39,0.0
2026-07-08 06:15:00+00:00,4131.64,4132.9,4129.11,4130.27,0.0
2026-07-08 06:20:00+00:00,4130.42,4133.54,4128.97,4132.3,0.0
2026-07-08 06:25:00+00:00,4132.36,4132.4,4129.53,4129.98,0.0
2026-07-08 06:30:00+00:00,4129.77,4129.77,4125.34,4126.44,0.0
2026-07-08 06:35:00+00:00,4126.37,4127.03,4124.69,4126.35,0.0
2026-07-08 06:40:00+00:00,4126.27,4127.92,4125.84,4126.66,0.0
2026-07-08 06:45:00+00:00,4126.66,4127.21,4124.18,4124.73,0.0
2026-07-08 06:50:00+00:00,4124.88,4126.66,4124.74,4125.12,0.0
2026-07-08 06:55:00+00:00,4125.17,4125.76,4123.65,4123.65,0.0
2026-07-08 07:00:00+00:00,4123.67,4125.33,4121.38,4121.57,0.0
2026-07-08 07:05:00+00:00,4120.82,4121.25,4118.5,4120.83,0.0
2026-07-08 07:10:00+00:00,4120.76,4121.01,4116.75,4118.13,0.0
2026-07-08 07:15:00+00:00,4118.1,4118.54,4115.07,4116.1,0.0
2026-07-08 07:20:00+00:00,4116.2,4119.46,4114.97,4119.42,0.0
2026-07-08 07:25:00+00:00,4119.63,4121.29,4117.59,4120.43,0.0
2026-07-08 07:30:00+00:00,4120.45,4126.15,4120.18,4123.94,0.0
2026-07-08 07:35:00+00:00,4124.02,4124.02,4118.41,4120.28,0.0
2026-07-08 07:40:00+00:00,4120.26,4127.18,4120.26,4127.18,0.0
2026-07-08 07:45:00+00:00,4127.24,4127.24,4124.04,4124.39,0.0
2026-07-08 07:50:00+00:00,4124.51,4125.29,4120.18,4120.18,0.0
2026-07-08 07:55:00+00:00,4120.03,4121.78,4119.16,4120.88,0.0
2026-07-08 08:00:00+00:00,4121.24,4121.24,4116.71,4116.99,0.0
2026-07-08 08:05:00+00:00,4117.27,4120.48,4116.98,4120.43,0.0
2026-07-08 08:10:00+00:00,4120.35,4121.23,4117.01,4117.89,0.0
2026-07-08 08:15:00+00:00,4117.81,4120.96,4081.34,4089.26,0.0
2026-07-08 08:20:00+00:00,4088.98,4097.61,4083.25,4085.03,0.0
2026-07-08 08:25:00+00:00,4085.31,4091.95,4081.33,4088.61,0.0
2026-07-08 08:30:00+00:00,4088.94,4091.68,4078.99,4083.48,0.0
2026-07-08 08:35:00+00:00,4083.5,4083.5,4067.01,4067.14,0.0
2026-07-08 08:40:00+00:00,4067.23,4067.79,4061.12,4065.99,0.0
2026-07-08 08:45:00+00:00,4065.81,4076.03,4065.06,4067.1,0.0
2026-07-08 08:50:00+00:00,4067.08,4069.06,4060.92,4063.81,0.0
2026-07-08 08:55:00+00:00,4063.51,4064.92,4052.49,4057.04,0.0
2026-07-08 09:00:00+00:00,4056.82,4056.82,4051.17,4055.67,0.0
2026-07-08 09:05:00+00:00,4055.64,4056.04,4050.58,4051.8,0.0
2026-07-08 09:10:00+00:00,4051.92,4056.31,4051.3,4055.7,0.0
2026-07-08 09:15:00+00:00,4055.98,4061.01,4054.06,4059.25,0.0
2026-07-08 09:20:00+00:00,4059.19,4060.26,4054.55,4056.68,0.0
2026-07-08 09:25:00+00:00,4056.67,4060.17,4054.96,4056.69,0.0
2026-07-08 09:30:00+00:00,4056.7,4057.33,4051.54,4056.62,0.0
2026-07-08 09:35:00+00:00,4056.66,4058.31,4050.88,4053.12,0.0
2026-07-08 09:40:00+00:00,4053.38,4054.22,4045.14,4048.69,0.0
2026-07-08 09:45:00+00:00,4048.54,4052.87,4047.41,4050.58,0.0
2026-07-08 09:50:00+00:00,4050.46,4050.46,4046.14,4048.1,0.0
2026-07-08 09:55:00+00:00,4047.89,4047.89,4041.58,4043.41,0.0
2026-07-08 10:00:00+00:00,4043.43,4048.54,4043.43,4047.37,0.0
2026-07-08 10:05:00+00:00,4047.33,4047.95,4040.8,4041.97,0.0
2026-07-08 10:10:00+00:00,4042.01,4045.28,4041.77,4044.05,0.0
2026-07-08 10:15:00+00:00,4044.79,4050.88,4043.78,4050.72,0.0
2026-07-08 10:20:00+00:00,4050.93,4055.92,4050.74,4053.0,0.0
2026-07-08 10:25:00+00:00,4052.8,4053.48,4049.11,4050.85,0.0
2026-07-08 10:30:00+00:00,4050.79,4056.41,4050.32,4054.93,0.0
2026-07-08 10:35:00+00:00,4054.91,4056.87,4052.31,4055.14,0.0
2026-07-08 10:40:00+00:00,4055.31,4058.29,4053.28,4057.3,0.0
2026-07-08 10:45:00+00:00,4057.25,4058.28,4054.11,4055.5,0.0
2026-07-08 10:50:00+00:00,4055.71,4057.09,4053.16,4056.57,0.0
2026-07-08 10:55:00+00:00,4056.69,4057.4,4053.16,4053.16,0.0
2026-07-08 11:00:00+00:00,4053.15,4057.29,4050.83,4054.23,0.0
2026-07-08 11:05:00+00:00,4054.22,4054.43,4049.15,4049.45,0.0
2026-07-08 11:10:00+00:00,4049.68,4052.12,4048.45,4050.91,0.0
2026-07-08 11:15:00+00:00,4050.89,4054.49,4050.85,4052.46,0.0
2026-07-08 11:20:00+00:00,4052.48,4054.22,4047.9,4050.69,0.0
2026-07-08 11:25:00+00:00,4050.67,4052.23,4049.7,4050.24,0.0
2026-07-08 11:30:00+00:00,4050.2,4050.88,4046.07,4047.28,0.0
2026-07-08 11:35:00+00:00,4047.31,4047.87,4042.01,4042.69,0.0
2026-07-08 11:40:00+00:00,4042.76,4065.04,4042.63,4064.81,0.0
2026-07-08 11:45:00+00:00,4064.56,4072.53,4061.06,4062.41,0.0
2026-07-08 11:50:00+00:00,4062.24,4064.1,4059.41,4062.89,0.0
2026-07-08 11:55:00+00:00,4062.95,4064.52,4059.66,4062.06,0.0
2026-07-08 12:00:00+00:00,4062.21,4066.16,4059.01,4064.66,0.0
2026-07-08 12:05:00+00:00,4064.47,4069.66,4063.9,4069.66,0.0
2026-07-08 12:10:00+00:00,4069.41,4073.73,4068.93,4072.19,0.0
2026-07-08 12:15:00+00:00,4072.16,4077.57,4069.27,4075.51,0.0
2026-07-08 12:20:00+00:00,4075.52,4076.83,4066.56,4067.45,0.0
2026-07-08 12:25:00+00:00,4067.43,4072.33,4067.42,4070.98,0.0
2026-07-08 12:30:00+00:00,4071.01,4074.19,4068.47,4073.47,0.0
2026-07-08 12:35:00+00:00,4073.42,4073.5,4068.21,4073.19,0.0
2026-07-08 12:40:00+00:00,4073.15,4078.23,4071.59,4078.12,0.0
2026-07-08 12:45:00+00:00,4078.15,4083.1,4076.55,4082.27,0.0
2026-07-08 12:50:00+00:00,4082.54,4086.08,4082.33,4083.93,0.0
2026-07-08 12:55:00+00:00,4083.85,4085.4,4071.06,4072.15,0.0
2026-07-08 13:00:00+00:00,4072.34,4079.85,4070.8,4079.57,0.0
2026-07-08 13:05:00+00:00,4079.46,4082.93,4072.77,4074.26,0.0
2026-07-08 13:10:00+00:00,4074.33,4076.16,4070.14,4072.95,0.0
2026-07-08 13:15:00+00:00,4072.2,4075.28,4071.89,4072.35,0.0
2026-07-08 13:20:00+00:00,4072.14,4075.85,4068.58,4071.67,0.0
2026-07-08 13:25:00+00:00,4071.76,4074.68,4065.58,4066.82,0.0
2026-07-08 13:30:00+00:00,4066.87,4079.98,4066.87,4077.71,0.0
2026-07-08 13:35:00+00:00,4077.53,4080.3,4072.94,4079.26,0.0
2026-07-08 13:40:00+00:00,4079.23,4080.11,4070.79,4073.5,0.0
2026-07-08 13:45:00+00:00,4073.32,4078.87,4069.64,4069.75,0.0
2026-07-08 13:50:00+00:00,4069.68,4073.52,4068.52,4070.4,0.0
2026-07-08 13:55:00+00:00,4070.15,4073.01,4069.38,4070.84,0.0
2026-07-08 14:00:00+00:00,4070.91,4071.53,4064.4,4066.17,0.0
2026-07-08 14:05:00+00:00,4066.51,4068.54,4061.28,4064.0,0.0
2026-07-08 14:10:00+00:00,4063.78,4064.81,4057.17,4057.56,0.0
2026-07-08 14:15:00+00:00,4057.59,4061.55,4051.67,4054.78,0.0
2026-07-08 14:20:00+00:00,4054.7,4061.68,4053.17,4059.9,0.0
2026-07-08 14:25:00+00:00,4059.9,4065.39,4058.95,4060.16,0.0
2026-07-08 14:30:00+00:00,4060.26,4061.29,4052.2,4055.18,0.0
2026-07-08 14:35:00+00:00,4055.28,4055.56,4042.24,4043.09,0.0
2026-07-08 14:40:00+00:00,4043.21,4049.05,4035.45,4036.35,0.0
2026-07-08 14:45:00+00:00,4036.45,4040.16,4034.21,4036.03,0.0
2026-07-08 14:50:00+00:00,4035.81,4045.94,4034.71,4044.79,0.0
2026-07-08 14:55:00+00:00,4044.57,4045.3,4040.51,4041.17,0.0
2026-07-08 15:00:00+00:00,4040.98,4041.6,4035.94,4037.6,0.0
2026-07-08 15:05:00+00:00,4037.48,4043.67,4037.48,4040.13,0.0
2026-07-08 15:10:00+00:00,4040.02,4042.33,4033.81,4033.83,0.0
2026-07-08 15:15:00+00:00,4033.79,4034.98,4027.85,4031.94,0.0
2026-07-08 15:20:00+00:00,4031.96,4036.05,4026.83,4026.83,0.0
2026-07-08 15:25:00+00:00,4026.58,4032.16,4026.58,4031.2,0.0
2026-07-08 15:30:00+00:00,4030.99,4032.1,4021.92,4026.2,0.0
2026-07-08 15:35:00+00:00,4025.34,4032.09,4024.45,4029.49,0.0
2026-07-08 15:40:00+00:00,4029.61,4033.21,4029.3,4032.99,0.0
2026-07-08 15:45:00+00:00,4033.0,4034.64,4030.05,4034.4,0.0
2026-07-08 15:50:00+00:00,4034.28,4038.45,4033.8,4034.66,0.0
2026-07-08 15:55:00+00:00,4034.68,4035.29,4030.87,4034.42,0.0
2026-07-08 16:00:00+00:00,4034.31,4037.34,4033.4,4036.61,0.0
2026-07-08 16:05:00+00:00,4036.68,4040.56,4036.39,4039.48,0.0
2026-07-08 16:10:00+00:00,4039.42,4042.57,4038.49,4039.42,0.0
2026-07-08 16:15:00+00:00,4039.45,4041.4,4037.89,4040.9,0.0
2026-07-08 16:20:00+00:00,4040.81,4041.96,4038.0,4038.58,0.0
2026-07-08 16:25:00+00:00,4038.51,4044.9,4038.34,4043.79,0.0
2026-07-08 16:30:00+00:00,4043.74,4047.01,4041.81,4042.02,0.0
2026-07-08 16:35:00+00:00,4042.0,4046.27,4039.66,4044.93,0.0
2026-07-08 16:40:00+00:00,4045.05,4057.32,4043.55,4056.49,0.0
2026-07-08 16:45:00+00:00,4056.7,4059.2,4053.69,4058.32,0.0
2026-07-08 16:50:00+00:00,4058.3,4062.75,4057.73,4062.04,0.0
2026-07-08 16:55:00+00:00,4062.45,4064.43,4061.47,4063.72,0.0
2026-07-08 17:00:00+00:00,4063.78,4063.97,4059.84,4061.16,0.0
2026-07-08 17:05:00+00:00,4061.11,4069.19,4060.74,4065.44,0.0
2026-07-08 17:10:00+00:00,4065.35,4070.26,4063.92,4065.65,0.0
2026-07-08 17:15:00+00:00,4065.08,4067.46,4063.62,4066.44,0.0
2026-07-08 17:20:00+00:00,4066.44,4070.74,4065.47,4069.27,0.0
2026-07-08 17:25:00+00:00,4069.3,4073.89,4069.26,4072.79,0.0
2026-07-08 17:30:00+00:00,4073.17,4076.36,4071.33,4072.52,0.0
